Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,DayOfWeek,IsHoliday,Rolling_4w,Rolling_12w,Lag_1,Lag_4,Lag_12
24,2012-07-06,1645097.75,0,77.18,3.646,138.2296333,8.953,2012,7,27,4,No,1468280.815,1376566.5416666665,1428869.9,1406313.13,1285783.87
24,2012-07-13,1405475.78,0,75.36,3.689,138.263,8.953,2012,7,28,4,No,1478538.2650000001,1392968.3233333335,1645097.75,1364445.98,1208654.4
24,2012-07-20,1394299.0,0,76.42,3.732,138.2331935,8.953,2012,7,29,4,No,1468435.6075,1409632.0191666668,1405475.78,1434709.63,1194334.65
24,2012-07-27,1307339.14,0,73.62,3.82,138.2033871,8.953,2012,7,30,4,No,1438052.9175,1409697.6383333334,1394299.0,1428869.9,1306551.71
24,2012-08-03,1440374.13,0,73.26,3.819,138.1735806,8.953,2012,8,31,4,No,1386872.0125,1416779.5,1307339.14,1645097.75,1355391.79
24,2012-08-10,1497054.81,0,75.53,3.863,138.1437742,8.953,2012,8,32,4,No,1409766.77,1433299.9174999997,1440374.13,1405475.78,1298809.8
24,2012-08-17,1397970.54,0,72.87,3.963,138.1857097,8.953,2012,8,33,4,No,1410684.655,1432472.665,1497054.81,1394299.0,1407897.57
24,2012-08-24,1303726.54,0,68.13,3.997,138.2814516,8.953,2012,8,34,4,No,1409781.5050000001,1418806.360833333,1397970.54,1307339.14,1467722.19
24,2012-08-31,1344558.92,0,71.18,4.026,138.3771935,8.953,2012,8,35,4,No,1385827.7025000001,1413660.1766666668,1303726.54,1440374.13,1406313.13
24,2012-09-07,1477134.75,1,72.81,4.076,138.4729355,8.953,2012,9,36,4,Yes,1380847.6875,1423050.9075,1344558.92,1497054.81,1364445.98
24,2012-09-14,1242909.53,0,64.28,4.088,138.5673,8.953,2012,9,37,4,No,1342082.435,1407067.5658333332,1477134.75,1397970.54,1434709.63
24,2012-09-21,1261158.47,0,61.25,4.203,138.6534,8.953,2012,9,38,4,No,1331440.4175,1393091.6133333335,1242909.53,1303726.54,1428869.9
24,2012-09-28,1259278.36,0,58.86,4.158,138.7395,8.953,2012,9,39,4,No,1310120.2774999999,1360939.9975,1261158.47,1344558.92,1645097.75
24,2012-10-05,1416720.54,0,60.35,4.151,138.8256,8.693,2012,10,40,4,No,1295016.725,1361877.0608333333,1259278.36,1477134.75,1405475.78
24,2012-10-12,1416301.17,0,51.64,4.186,138.9117,8.693,2012,10,41,4,No,1338364.635,1363710.575,1416720.54,1242909.53,1394299.0
24,2012-10-19,1255414.84,0,52.59,4.153,138.8336129,8.693,2012,10,42,4,No,1336928.7275,1359383.55,1416301.17,1261158.47,1307339.14
24,2012-10-26,1307182.29,0,55.16,4.071,138.7281613,8.693,2012,10,43,4,No,1348904.71,1348284.23,1255414.84,1259278.36,1440374.13
25,2010-02-05,677231.63,0,21.1,2.784,204.2471935,8.187,2010,2,5,4,No,,,,,
25,2010-02-12,583364.02,1,19.64,2.773,204.3857472,8.187,2010,2,6,4,Yes,,,677231.63,,
25,2010-02-19,676260.67,0,24.16,2.745,204.4321004,8.187,2010,2,7,4,No,,,583364.02,,
25,2010-02-26,628516.57,0,29.16,2.754,204.4630869,8.187,2010,2,8,4,No,641343.2225,,676260.67,,
25,2010-03-05,665750.06,0,29.45,2.777,204.4940734,8.187,2010,3,9,4,No,638472.8300000001,,628516.57,677231.63,
25,2010-03-12,660619.99,0,40.05,2.818,204.5250598,8.187,2010,3,10,4,No,657786.8225,,665750.06,583364.02,
25,2010-03-19,659795.84,0,45.0,2.844,204.3782258,8.187,2010,3,11,4,No,653670.615,,660619.99,676260.67,
25,2010-03-26,696687.6,0,45.84,2.854,204.201755,8.187,2010,3,12,4,No,670713.3725,,659795.84,628516.57,
25,2010-04-02,822486.37,0,47.2,2.85,204.0252842,7.856,2010,4,13,4,No,709897.45,,696687.6,665750.06,
25,2010-04-09,712647.97,0,61.36,2.869,203.8488134,7.856,2010,4,14,4,No,722904.445,,822486.37,660619.99,
25,2010-04-16,715311.6,0,52.16,2.899,203.7307486,7.856,2010,4,15,4,No,736783.385,,712647.97,659795.84,
25,2010-04-23,694531.72,0,46.12,2.902,203.6905586,7.856,2010,4,16,4,No,736244.4149999999,682767.0033333333,715311.6,696687.6,
25,2010-04-30,706924.02,0,50.97,2.921,203.6503685,7.856,2010,4,17,4,No,707353.8275,685241.3691666666,694531.72,822486.37,677231.63
25,2010-05-07,724468.97,0,63.67,2.966,203.6101784,7.856,2010,5,18,4,No,710309.0775,697000.115,706924.02,712647.97,583364.02
25,2010-05-14,698073.95,0,50.27,2.982,203.6133915,7.856,2010,5,19,4,No,705999.6649999999,698817.8883333333,724468.97,715311.6,676260.67
25,2010-05-21,704113.22,0,57.17,2.958,203.8770235,7.856,2010,5,20,4,No,708395.04,705117.6091666667,698073.95,694531.72,628516.57
25,2010-05-28,792442.54,0,69.31,2.899,204.1406556,7.856,2010,5,21,4,No,729774.67,715675.3158333333,704113.22,706924.02,665750.06
25,2010-06-04,764155.44,0,69.22,2.847,204.4042877,7.856,2010,6,22,4,No,739696.2875,724303.27,792442.54,724468.97,660619.99
25,2010-06-11,737163.2,0,63.68,2.809,204.6679198,7.856,2010,6,23,4,No,749468.6,730750.5499999999,764155.44,698073.95,659795.84
25,2010-06-18,780444.94,0,69.56,2.78,204.670036,7.856,2010,6,24,4,No,768551.5299999999,737730.3283333333,737163.2,704113.22,696687.6
25,2010-06-25,737569.14,0,72.17,2.808,204.5675459,7.856,2010,6,25,4,No,754833.1799999999,730653.8925,780444.94,792442.54,822486.37
25,2010-07-02,759407.87,0,66.42,2.815,204.4650559,7.527,2010,7,26,4,No,753646.2875,734550.5508333333,737569.14,764155.44,712647.97
25,2010-07-09,719591.13,0,75.24,2.793,204.3625658,7.527,2010,7,27,4,No,749253.27,734907.1783333332,759407.87,737163.2,715311.6
25,2010-07-16,726997.84,0,73.43,2.783,204.3571656,7.527,2010,7,28,4,No,735891.495,737612.6883333334,719591.13,780444.94,694531.72
25,2010-07-23,665290.93,0,75.37,2.771,204.4812188,7.527,2010,7,29,4,No,717821.9425,734143.2641666667,726997.84,737569.14,706924.02
25,2010-07-30,682124.34,0,71.99,2.781,204.605272,7.527,2010,7,30,4,No,698501.0599999999,730614.5449999999,665290.93,759407.87,724468.97
25,2010-08-06,699464.43,0,71.79,2.784,204.7293252,7.527,2010,8,31,4,No,693469.385,730730.4183333333,682124.34,719591.13,698073.95
25,2010-08-13,686072.39,0,72.73,2.805,204.8533784,7.527,2010,8,32,4,No,683238.0225000001,729227.0158333333,699464.43,726997.84,704113.22
25,2010-08-20,724499.81,0,71.81,2.779,204.8217044,7.527,2010,8,33,4,No,698040.2425,723565.1216666666,686072.39,665290.93,792442.54
25,2010-08-27,711461.95,0,67.15,2.755,204.7900305,7.527,2010,8,34,4,No,705374.645,719173.9975,724499.81,682124.34,764155.44
25,2010-09-03,685700.08,0,71.17,2.715,204.7583566,7.527,2010,9,35,4,No,701933.5575,714885.4041666667,711461.95,699464.43,737163.2
25,2010-09-10,655811.95,1,61.14,2.699,204.7266827,7.527,2010,9,36,4,Yes,694368.4475,704499.3216666667,685700.08,686072.39,780444.94
25,2010-09-17,628989.88,0,60.13,2.706,204.7513279,7.527,2010,9,37,4,No,670490.965,695451.0499999999,655811.95,724499.81,737569.14
25,2010-09-24,607819.33,0,65.06,2.713,204.8182126,7.527,2010,9,38,4,No,644580.31,682818.6716666666,628989.88,711461.95,759407.87
25,2010-10-01,658640.14,0,57.56,2.707,204.8850973,7.484,2010,10,39,4,No,637815.325,677739.4225,607819.33,685700.08,719591.13
25,2010-10-08,674283.86,0,48.46,2.764,204.951982,7.484,2010,10,40,4,No,642433.3025,673346.5908333333,658640.14,655811.95,726997.84
25,2010-10-15,616094.72,0,54.09,2.868,205.0137637,7.484,2010,10,41,4,No,639209.5125,669246.9066666666,674283.86,628989.88,665290.93
25,2010-10-22,661644.19,0,46.73,2.917,205.0627881,7.484,2010,10,42,4,No,652665.7275,667540.2275,616094.72,607819.33,682124.34
25,2010-10-29,674458.03,0,55.72,2.921,205.1118126,7.484,2010,10,43,4,No,656620.2,665456.3608333333,661644.19,658640.14,699464.43
25,2010-11-05,696314.53,0,38.8,2.917,205.160837,7.484,2010,11,44,4,No,662127.8674999999,666309.8724999999,674458.03,674283.86,686072.39
25,2010-11-12,713250.08,0,40.68,2.931,205.2098614,7.484,2010,11,45,4,No,686416.7075,665372.3949999999,696314.53,616094.72,724499.81
25,2010-11-19,718056.73,0,42.72,3.0,205.0992811,7.484,2010,11,46,4,No,700519.8425,665921.9600000001,713250.08,661644.19,711461.95
25,2010-11-26,1115240.61,1,43.43,3.039,204.9621,7.484,2010,11,47,4,Yes,810715.4874999999,701717.0041666668,718056.73,674458.03,685700.08
25,2010-12-03,885572.96,0,32.41,3.046,204.8249189,7.484,2010,12,48,4,No,858030.095,720863.755,1115240.61,696314.53,655811.95
25,2010-12-10,964729.18,0,22.65,3.109,204.6877378,7.484,2010,12,49,4,No,920899.87,748842.0299999999,885572.96,713250.08,628989.88
25,2010-12-17,1047707.59,0,21.6,3.14,204.6321194,7.484,2010,12,50,4,No,1003312.585,785499.3850000001,964729.18,718056.73,607819.33
25,2010-12-24,1295391.19,0,22.94,3.141,204.6376731,7.484,2010,12,51,4,No,1048350.23,838561.9725,1047707.59,1115240.61,658640.14
25,2010-12-31,623092.54,1,25.89,3.179,204.6432267,7.484,2010,12,52,4,Yes,982730.125,834296.0291666667,1295391.19,885572.96,674283.86
25,2011-01-07,558794.63,0,29.0,3.193,204.6487803,7.343,2011,1,1,4,No,881246.4874999999,829521.0216666666,623092.54,964729.18,616094.72
25,2011-01-14,572360.83,0,18.3,3.205,204.7026042,7.343,2011,1,2,4,No,762409.7975,822080.7416666667,558794.63,1047707.59,661644.19
25,2011-01-21,568093.57,0,23.21,3.229,205.0460497,7.343,2011,1,3,4,No,580585.3925,813217.0366666667,572360.83,1295391.19,674458.03
25,2011-01-28,600448.69,0,18.92,3.237,205.3894952,7.343,2011,1,4,4,No,574924.4299999999,805228.2166666667,568093.57,623092.54,696314.53
25,2011-02-04,639830.45,0,23.94,3.231,205.7329407,7.343,2011,2,5,4,No,595183.385,799109.9141666666,600448.69,558794.63,713250.08
25,2011-02-11,615666.78,1,21.18,3.239,206.0763862,7.343,2011,2,6,4,Yes,606009.8724999999,790577.4183333335,639830.45,572360.83,718056.73
25,2011-02-18,634637.03,0,38.42,3.245,206.3694701,7.343,2011,2,7,4,No,622645.7375,750527.12,615666.78,568093.57,1115240.61
25,2011-02-25,570816.34,0,28.36,3.274,206.6424093,7.343,2011,2,8,4,No,615237.65,724297.4016666667,634637.03,600448.69,885572.96
25,2011-03-04,640912.18,0,31.59,3.433,206.9153485,7.343,2011,3,9,4,No,615508.0825,697312.6516666666,570816.34,639830.45,964729.18
25,2011-03-11,599828.39,0,36.73,3.582,207.1882876,7.343,2011,3,10,4,No,611548.4850000001,659989.385,640912.18,615666.78,1047707.59
25,2011-03-18,603393.64,0,40.94,3.631,207.4283845,7.343,2011,3,11,4,No,603737.6375,602322.9225,599828.39,634637.03,1295391.19
25,2011-03-25,616324.24,0,38.51,3.625,207.6553444,7.343,2011,3,12,4,No,615114.6125,601758.8975,603393.64,570816.34,623092.54
25,2011-04-01,618377.79,0,28.5,3.638,207.8823043,7.287,2011,4,13,4,No,609481.015,606724.1608333333,616324.24,640912.18,558794.63
25,2011-04-08,648606.13,0,42.11,3.72,208.1092642,7.287,2011,4,14,4,No,621675.45,613077.9358333333,618377.79,599828.39,572360.83
25,2011-04-15,674562.45,0,51.43,3.821,208.3172811,7.287,2011,4,15,4,No,639467.6525,621950.3425,648606.13,603393.64,568093.57
25,2011-04-22,756588.42,0,45.87,3.892,208.4779405,7.287,2011,4,16,4,No,674533.6975,634961.9866666667,674562.45,616324.24,600448.69
25,2011-04-29,649245.0,0,58.43,3.962,208.6386,7.287,2011,4,17,4,No,682250.5,635746.5325000001,756588.42,618377.79,639830.45
25,2011-05-06,659446.55,0,49.5,4.046,208.7992595,7.287,2011,5,18,4,No,684960.605,639394.8466666667,649245.0,648606.13,615666.78
25,2011-05-13,684783.15,0,60.1,4.066,208.9599189,7.287,2011,5,19,4,No,687515.78,643573.6900000001,659446.55,674562.45,634637.03
25,2011-05-20,677971.33,0,56.56,4.062,208.7583165,7.287,2011,5,20,4,No,667861.5075000001,652503.2725000001,684783.15,756588.42,570816.34
25,2011-05-27,718373.94,0,67.18,3.985,208.556714,7.287,2011,5,21,4,No,685143.7425,658958.4191666667,677971.33,649245.0,640912.18
25,2011-06-03,737551.74,0,70.69,3.922,208.3551116,7.287,2011,6,22,4,No,704670.0399999999,670435.365,718373.94,659446.55,599828.39
25,2011-06-10,740259.63,0,71.45,3.881,208.1535092,7.287,2011,6,23,4,No,718539.1599999999,681840.8641666666,737551.74,684783.15,603393.64
25,2011-06-17,717373.43,0,63.58,3.842,208.1265604,7.287,2011,6,24,4,No,728389.6849999999,690261.63,740259.63,677971.33,616324.24
25,2011-06-24,699270.1,0,70.71,3.804,208.2306018,7.287,2011,6,25,4,No,723613.725,697002.6558333334,717373.43,718373.94,618377.79
25,2011-07-01,706206.86,0,66.61,3.748,208.3346432,7.274,2011,7,26,4,No,715777.505,701802.7166666667,699270.1,737551.74,648606.13
25,2011-07-08,698529.64,0,71.64,3.711,208.4386847,7.274,2011,7,27,4,No,705345.0075,703799.9824999999,706206.86,740259.63,674562.45
25,2011-07-15,680510.23,0,72.67,3.76,208.5309337,7.274,2011,7,28,4,No,696129.2075,697460.1333333333,698529.64,717373.43,756588.42
25,2011-07-22,670854.96,0,78.1,3.811,208.5937018,7.274,2011,7,29,4,No,689025.4225,699260.9633333334,680510.23,699270.1,649245.0
25,2011-07-29,668390.82,0,74.72,3.829,208.6564699,7.274,2011,7,30,4,No,679571.4125,700006.3191666667,670854.96,706206.86,659446.55
25,2011-08-05,679706.01,0,74.0,3.842,208.719238,7.274,2011,8,31,4,No,674865.505,699583.2241666666,668390.82,698529.64,684783.15
25,2011-08-12,667130.48,0,70.93,3.812,208.7820061,7.274,2011,8,32,4,No,671520.5675,698679.82,679706.01,680510.23,677971.33
25,2011-08-19,688958.75,0,68.09,3.747,208.8424359,7.274,2011,8,33,4,No,676046.515,696228.5541666667,667130.48,670854.96,718373.94
25,2011-08-26,726422.55,0,66.8,3.704,208.902476,7.274,2011,8,34,4,No,690554.4475,695301.1216666667,688958.75,668390.82,737551.74
25,2011-09-02,699779.0,0,67.2,3.703,208.9625161,7.274,2011,9,35,4,No,695572.695,691927.7358333333,726422.55,679706.01,740259.63
25,2011-09-09,673248.48,1,67.51,3.738,209.0225562,7.274,2011,9,36,4,Yes,697102.195,688250.6566666666,699779.0,667130.48,717373.43
25,2011-09-16,628720.46,0,62.05,3.742,209.1893892,7.274,2011,9,37,4,No,682042.6224999999,682371.5199999999,673248.48,688958.75,699270.1
25,2011-09-23,620885.93,0,60.28,3.711,209.4986126,7.274,2011,9,38,4,No,655658.4675,675261.4425,628720.46,726422.55,706206.86
25,2011-09-30,639160.24,0,60.7,3.645,209.807836,7.274,2011,9,39,4,No,640503.7775000001,670313.9925,620885.93,699779.0,698529.64
25,2011-10-07,671522.87,0,50.82,3.583,210.1170595,7.082,2011,10,40,4,No,640072.375,669565.0458333333,639160.24,673248.48,680510.23
25,2011-10-14,646915.47,0,58.95,3.541,210.4027602,7.082,2011,10,41,4,No,644621.1275000001,667570.0883333334,671522.87,628720.46,670854.96
25,2011-10-21,690675.5,0,50.22,3.57,210.5473252,7.082,2011,10,42,4,No,662068.52,669427.145,646915.47,620885.93,668390.82
25,2011-10-28,724443.97,0,46.28,3.569,210.6918901,7.082,2011,10,43,4,No,683389.4525,673155.3083333333,690675.5,639160.24,679706.01
25,2011-11-04,718393.61,0,40.88,3.551,210.8364551,7.082,2011,11,44,4,No,695107.1375,677427.2358333333,724443.97,671522.87,667130.48
25,2011-11-11,719235.07,0,44.81,3.53,210.9810201,7.082,2011,11,45,4,No,713187.0375,679950.2625,718393.61,646915.47,688958.75
25,2011-11-18,728525.6,0,46.41,3.53,211.1847207,7.082,2011,11,46,4,No,722649.5625,680125.5166666666,719235.07,690675.5,726422.55
25,2011-11-25,1116211.39,1,43.49,3.492,211.4120757,7.082,2011,11,47,4,Yes,820591.4175,714828.2158333333,728525.6,724443.97,699779.0
25,2011-12-02,878314.57,0,42.85,3.452,211.6394306,7.082,2011,12,48,4,No,860571.6575,731917.0566666666,1116211.39,718393.61,673248.48
25,2011-12-09,916446.02,0,38.69,3.415,211.8667856,7.082,2011,12,49,4,No,909874.395,755894.1866666666,878314.57,719235.07,628720.46
25,2011-12-16,997502.47,0,33.09,3.413,212.0685039,7.082,2011,12,50,4,No,977118.6124999999,787278.8983333334,916446.02,728525.6,620885.93
25,2011-12-23,1290532.97,0,36.56,3.389,212.2360401,7.082,2011,12,51,4,No,1020699.0075,841559.9591666666,997502.47,1116211.39,639160.24
25,2011-12-30,683665.37,1,32.42,3.389,212.4035763,7.082,2011,12,52,4,Yes,972036.7075,842571.8341666666,1290532.97,878314.57,671522.87
25,2012-01-06,636419.12,0,30.23,3.422,212.5711125,6.961,2012,1,1,4,No,902029.9824999999,841697.1383333333,683665.37,916446.02,646915.47
25,2012-01-13,614764.31,0,34.6,3.513,212.7386486,6.961,2012,1,2,4,No,806345.4425000001,835371.2058333334,636419.12,997502.47,690675.5
25,2012-01-20,594744.89,0,23.87,3.533,212.8336399,6.961,2012,1,3,4,No,632398.4225,824562.9491666667,614764.31,1290532.97,724443.97
25,2012-01-27,589554.29,0,32.24,3.567,212.9286312,6.961,2012,1,4,4,No,608870.6525,813826.3391666667,594744.89,683665.37,718393.61
25,2012-02-03,642776.4,0,34.98,3.617,213.0236225,6.961,2012,2,5,4,No,610459.9725,807454.7833333333,589554.29,636419.12,719235.07
25,2012-02-10,658984.38,1,32.47,3.64,213.1186138,6.961,2012,2,6,4,Yes,621514.99,801659.6816666666,642776.4,614764.31,728525.6
25,2012-02-17,654088.02,0,32.23,3.695,213.2732106,6.961,2012,2,7,4,No,636350.7725,763149.4008333334,658984.38,594744.89,1116211.39
25,2012-02-24,613501.05,0,35.51,3.739,213.4725116,6.961,2012,2,8,4,No,642337.4625,741081.6075,654088.02,589554.29,878314.57
25,2012-03-02,643155.89,0,36.01,3.816,213.6718127,6.961,2012,3,9,4,No,642432.335,718307.43,613501.05,642776.4,916446.02
25,2012-03-09,643711.53,0,37.44,3.848,213.8711137,6.961,2012,3,10,4,No,638614.1225,688824.8516666667,643155.89,658984.38,997502.47
25,2012-03-16,638204.27,0,50.64,3.862,214.0167132,6.961,2012,3,11,4,No,634643.185,634464.1266666666,643711.53,654088.02,1290532.97
25,2012-03-23,672831.78,0,62.7,3.9,214.0907105,6.961,2012,3,12,4,No,649475.8674999999,633561.3275,638204.27,613501.05,683665.37
25,2012-03-30,684348.92,0,47.92,3.953,214.1647079,6.961,2012,3,13,4,No,659774.125,637555.4775,672831.78,643155.89,636419.12
25,2012-04-06,791356.9,0,44.73,3.996,214.2387053,7.139,2012,4,14,4,No,696685.4675,652271.5266666667,684348.92,643711.53,614764.31
25,2012-04-13,658691.56,0,42.46,4.044,214.3127027,7.139,2012,4,15,4,No,701807.29,657600.4158333334,791356.9,638204.27,594744.89
25,2012-04-20,661566.48,0,57.1,4.027,214.3675045,7.139,2012,4,16,4,No,698990.965,663601.4316666668,658691.56,672831.78,589554.29
25,2012-04-27,655157.32,0,44.2,4.004,214.4223063,7.139,2012,4,17,4,No,691693.065,664633.1749999999,661566.48,684348.92,642776.4
25,2012-05-04,696421.72,0,58.76,3.951,214.4771081,7.139,2012,5,18,4,No,667959.27,667752.9533333334,655157.32,791356.9,658984.38
25,2012-05-11,739866.16,0,59.21,3.889,214.5319099,7.139,2012,5,19,4,No,688252.9199999999,674901.1316666667,696421.72,658691.56,654088.02
25,2012-05-18,717207.19,0,58.21,3.848,214.5485571,7.139,2012,5,20,4,No,702163.0974999999,683543.3099999999,739866.16,661566.48,613501.05
25,2012-05-25,783371.02,0,67.69,3.798,214.5499425,7.139,2012,5,21,4,No,734216.5225,695227.9041666667,717207.19,655157.32,643155.89
25,2012-06-01,694765.95,0,69.54,3.742,214.5513278,7.139,2012,6,22,4,No,733802.58,699482.4391666666,783371.02,696421.72,643711.53
25,2012-06-08,730254.19,0,58.48,3.689,214.5527132,7.139,2012,6,23,4,No,731399.5875,707153.2658333333,694765.95,739866.16,638204.27
25,2012-06-15,753860.89,0,68.34,3.62,214.5653243,7.139,2012,6,24,4,No,740563.0125000001,713905.6916666668,730254.19,717207.19,672831.78
25,2012-06-22,721601.9,0,73.52,3.564,214.606,7.139,2012,6,25,4,No,725120.7325,717010.1066666666,753860.89,783371.02,684348.92
25,2012-06-29,718890.81,0,69.84,3.506,214.6466757,7.139,2012,6,26,4,No,731151.9475,710971.2658333333,721601.9,694765.95,791356.9
25,2012-07-06,753385.55,0,75.52,3.475,214.6873514,7.28,2012,7,27,4,No,736934.7875000001,718862.4316666666,718890.81,730254.19,658691.56
25,2012-07-13,714093.95,0,73.87,3.523,214.728027,7.28,2012,7,28,4,No,726993.0525,723239.7208333333,753385.55,753860.89,661566.48
25,2012-07-20,685676.58,0,74.32,3.567,214.7331351,7.28,2012,7,29,4,No,718011.7225,725782.9925,714093.95,721601.9,655157.32
25,2012-07-27,659109.53,0,72.98,3.647,214.7382432,7.28,2012,7,30,4,No,703066.4025,722673.6433333332,685676.58,718890.81,696421.72
25,2012-08-03,709724.6,0,72.08,3.654,214.7433514,7.28,2012,8,31,4,No,692151.165,720161.8466666667,659109.53,753385.55,739866.16
25,2012-08-10,710496.97,0,71.93,3.722,214.7484595,7.28,2012,8,32,4,No,691251.9199999999,719602.6616666666,709724.6,714093.95,717207.19
25,2012-08-17,728467.72,0,66.99,3.807,214.825578,7.28,2012,8,33,4,No,701949.705,715027.3866666667,710496.97,685676.58,783371.02
25,2012-08-24,756527.64,0,64.53,3.834,214.9567044,7.28,2012,8,34,4,No,726304.2325,720174.1941666667,728467.72,659109.53,694765.95
25,2012-08-31,714828.73,0,68.55,3.867,215.0878309,7.28,2012,8,35,4,No,727580.265,718888.7391666666,756527.64,709724.6,730254.19
25,2012-09-07,671482.9,1,72.79,3.911,215.2189573,7.28,2012,9,36,4,Yes,717826.7474999999,712023.9066666667,714828.73,710496.97,753860.89
25,2012-09-14,657241.63,0,60.9,3.948,215.3583757,7.28,2012,9,37,4,No,700020.225,706660.5508333333,671482.9,728467.72,721601.9
25,2012-09-21,664745.2,0,57.6,4.038,215.5475459,7.28,2012,9,38,4,No,677074.615,702148.4166666666,657241.63,756527.64,718890.81
25,2012-09-28,683300.84,0,54.52,3.997,215.7367162,7.28,2012,9,39,4,No,669192.6425,696308.0241666666,664745.2,714828.73,753385.55
25,2012-10-05,699536.73,0,57.58,3.985,215.9258865,7.293,2012,10,40,4,No,676206.1,695094.9225,683300.84,671482.9,714093.95
25,2012-10-12,697317.41,0,43.74,4.0,216.1150568,7.293,2012,10,41,4,No,686225.045,696064.9916666667,699536.73,657241.63,685676.58
25,2012-10-19,685531.85,0,51.93,3.969,216.1464699,7.293,2012,10,42,4,No,691421.7075,698266.8516666667,697317.41,664745.2,659109.53
25,2012-10-26,688940.94,0,56.69,3.882,216.1515902,7.293,2012,10,43,4,No,692831.7324999999,696534.88,685531.85,683300.84,709724.6
26,2010-02-05,1034119.21,0,9.55,2.788,131.5279032,8.488,2010,2,5,4,No,,,,,
26,2010-02-12,1015684.09,1,18.14,2.771,131.5866129,8.488,2010,2,6,4,Yes,,,1034119.21,,
26,2010-02-19,999348.55,0,22.62,2.747,131.637,8.488,2010,2,7,4,No,,,1015684.09,,
26,2010-02-26,855385.01,0,27.32,2.753,131.686,8.488,2010,2,8,4,No,976134.215,,999348.55,,
26,2010-03-05,1005669.58,0,28.6,2.766,131.735,8.488,2010,3,9,4,No,969021.8075,,855385.01,1034119.21,
26,2010-03-12,963382.09,0,31.1,2.805,131.784,8.488,2010,3,10,4,No,955946.3075,,1005669.58,1015684.09,
26,2010-03-19,903366.55,0,35.34,2.834,131.8242903,8.488,2010,3,11,4,No,931950.8075,,963382.09,999348.55,
26,2010-03-26,893613.0,0,35.26,2.831,131.863129,8.488,2010,3,12,4,No,941507.805,,903366.55,855385.01,
26,2010-04-02,1029849.2,0,36.53,2.826,131.9019677,8.512,2010,4,13,4,No,947552.71,,893613.0,1005669.58,
26,2010-04-09,1022293.81,0,50.13,2.849,131.9408065,8.512,2010,4,14,4,No,962280.64,,1029849.2,963382.09,
26,2010-04-16,905548.38,0,36.6,2.885,131.9809,8.512,2010,4,15,4,No,962826.0974999999,,1022293.81,903366.55,
26,2010-04-23,881930.87,0,39.68,2.895,132.0226667,8.512,2010,4,16,4,No,959905.565,959182.5283333333,905548.38,893613.0,
26,2010-04-30,904503.85,0,40.56,2.935,132.0644333,8.512,2010,4,17,4,No,928569.2275,948381.2483333332,881930.87,1029849.2,1034119.21
26,2010-05-07,1074479.73,0,54.72,2.981,132.1062,8.512,2010,5,18,4,No,941615.7075,953280.8849999999,904503.85,1022293.81,1015684.09
26,2010-05-14,972663.59,0,39.08,2.983,132.152129,8.512,2010,5,19,4,No,958394.51,951057.1383333333,1074479.73,905548.38,999348.55
26,2010-05-21,986765.01,0,50.81,2.961,132.2230323,8.512,2010,5,20,4,No,984603.045,962005.4716666667,972663.59,881930.87,855385.01
26,2010-05-28,1069851.59,0,61.65,2.906,132.2939355,8.512,2010,5,21,4,No,1025939.98,967353.9725,986765.01,904503.85,1005669.58
26,2010-06-04,1003202.66,0,58.46,2.857,132.3648387,8.512,2010,6,22,4,No,1008120.7125,970672.3533333334,1069851.59,1074479.73,963382.09
26,2010-06-11,1073862.59,0,51.62,2.83,132.4357419,8.512,2010,6,23,4,No,1033420.4625,984880.3566666666,1003202.66,972663.59,903366.55
26,2010-06-18,1001286.67,0,53.62,2.805,132.4733333,8.512,2010,6,24,4,No,1037050.8775,993853.1625,1073862.59,986765.01,893613.0
26,2010-06-25,976242.09,0,63.78,2.81,132.4976,8.512,2010,6,25,4,No,1013648.5025,989385.9033333333,1001286.67,1069851.59,1029849.2
26,2010-07-02,1078455.48,0,58.9,2.815,132.5218667,8.445,2010,7,26,4,No,1032461.7075,994066.0425,976242.09,1003202.66,1022293.81
26,2010-07-09,1122356.53,0,71.08,2.806,132.5461333,8.445,2010,7,27,4,No,1044585.1925,1012133.3883333333,1078455.48,1073862.59,905548.38
26,2010-07-16,1028151.72,0,67.66,2.796,132.5667742,8.445,2010,7,28,4,No,1051301.455,1024318.4591666666,1122356.53,1001286.67,881930.87
26,2010-07-23,971615.62,0,65.4,2.784,132.5825806,8.445,2010,7,29,4,No,1050144.8375000001,1029911.1066666668,1028151.72,976242.09,904503.85
26,2010-07-30,1005324.28,0,63.79,2.792,132.5983871,8.445,2010,7,30,4,No,1031862.0375,1024148.1525,971615.62,1078455.48,1074479.73
26,2010-08-06,1125329.77,0,62.93,2.792,132.6141935,8.445,2010,8,31,4,No,1032605.3475,1036870.3341666666,1005324.28,1122356.53,972663.59
26,2010-08-13,1011938.29,0,61.58,2.81,132.63,8.445,2010,8,32,4,No,1028551.99,1038968.1075,1125329.77,1028151.72,986765.01
26,2010-08-20,1007385.36,0,62.68,2.796,132.6616129,8.445,2010,8,33,4,No,1037494.425,1033762.5883333334,1011938.29,971615.62,1069851.59
26,2010-08-27,977322.52,0,57.23,2.77,132.6932258,8.445,2010,8,34,4,No,1030493.985,1031605.91,1007385.36,1005324.28,1003202.66
